,Unnamed: 0.1,Unnamed: 0,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient,stance_positivity_score,Success
18,18,494,13,Denmark,10,10.0,2015-06-18,201506,13110,Alternativ,,20,,348,5,2019.0,0.751,0.652,4.796,0.0,,9.0,175.0,9,141,2023-1,165.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.879,0.0,0.0,0.0,0.0,5.455,0.0,0.606,1.212,10.303,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,5.455,0.0,0.0,0.0,26.061,0.0,0.0,4.848,0.606,0.0,8.485,0.0,0.606,0.0,0.0,0.0,0.0,2.424,0.0,0.0,20.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.879,0.606,0.0,0.0,0.0,0.0,0.0,2.424,23.636,0.606,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.697,7.273,1.212,5.455,0.0,2023a,6RYA49,0.28177446,104.847,1
19,19,495,13,Denmark,10,10.0,2015-06-18,201506,13229,Red-Green Unity List,EL,20,,348,5,2019.0,0.751,0.652,7.799,0.0,,14.0,175.0,9,141,2023-1,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.893,0.0,0.0,0.893,0.0,0.0,0.0,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357,0.0,0.0,8.036,4.464,0.0,21.429,24.107,0.0,0.893,0.0,0.0,15.179,0.0,0.0,0.0,0.0,2.679,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.036,0.0,0.0,0.0,15.179,0.0,0.0,0.0,0.0,0.0,2.679,0.0,0.0,0.0,0.0,0.0,0.0,-46.429,0.0,0.0,45.536,0.893,2023a,CYZGPW,0.28177446,54.466,1
20,20,496,13,Denmark,10,10.0,2015-06-18,201506,13230,Socialist People’s Party,SF,20,,348,5,2019.0,0.751,0.652,4.194,0.0,,7.0,175.0,9,141,2023-1,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808,17.617,0.0,0.0,22.28,0.0,46.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.663,0.0,0.0,0.0,0.0,0.0,0.0,8.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.249,0.0,0.0,22.28,0.0,2023a,UQNU6D,0.28177446,18.134,1
21,21,497,13,Denmark,10,10.0,2015-06-18,201506,13320,Social Democratic Party,SD,30,,348,5,2019.0,0.751,0.652,26.284,0.0,,47.0,175.0,1,141,2023-1,574.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.045,1.568,0.697,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,12.718,0.0,1.916,0.0,2.265,0.0,0.0,0.348,0.0,2.091,2.613,4.181,0.0,0.0,3.31,0.0,0.871,4.878,0.0,10.279,20.557,0.0,7.666,0.0,4.704,0.0,0.0,0.0,7.666,0.174,0.0,2.962,1.394,0.0,2.439,0.0,0.0,2.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.544,0.0,0.174,0.0,0.0,0.0,0.0,0.871,0.523,4.181,0.0,0.0,7.666,0.0,0.174,0.0,0.0,0.0,0.0,0.0,2.962,0.0,2.439,0.0,-2.091,2.265,3.31,30.836,0.0,2023a,A5KO1T,0.28177446,42.335,1
22,22,498,13,Denmark,10,10.0,2015-06-18,201506,13410,Danish Social-Liberal Party,RV,40,,348,5,2020.0,0.751,0.652,4.575,0.0,,8.0,175.0,9,141,2023-1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,3.125,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,9.375,0.0,15.625,6.25,0.0,0.0,0.0,3.125,6.25,0.0,0.0,0.0,3.125,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,9.375,0.0,0.0,0.0,0.0,9.375,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,6.25,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,21.875,0.0,2023a,7OSYEJ,0.28177446,56.25,1
23,23,499,13,Denmark,10,10.0,2015-06-18,201506,13420,Liberals,V,40,,348,5,2019.0,0.751,0.652,19.471,0.0,,34.0,175.0,9,141,2023-1,101.0,7.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,4.95,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,19.802,7.921,0.0,0.0,4.95,0.0,0.0,0.0,15.842,0.0,0.0,13.861,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,15.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.861,0.0,0.0,0.0,17.822,0.0,4.95,20.792,0.0,2023a,E5TPBF,0.28177446,35.644000000000005,1
24,24,500,13,Denmark,10,10.0,2015-06-18,201506,13620,Conservative People’s Party,KF,60,,348,5,2019.0,0.751,0.652,3.353,0.0,,6.0,175.0,9,141,2023-1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.143,0.0,0.0,0.0,11.429,0.0,0.0,0.0,2.857,0.0,28.571,5.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,5.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,34.286,0.0,0.0,2023a,QU3A48,0.28177446,88.57000000000001,1
25,25,501,13,Denmark,10,10.0,2015-06-18,201506,13720,Danish People’s Party,DF,70,,348,5,2019.0,0.751,0.652,21.078,0.0,,37.0,175.0,9,141,2023-1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,18.75,0.0,0.0,25.0,0.0,2023a,23J4F5,0.28177446,31.25,1
26,26,502,13,Denmark,10,10.0,2019-06-05,201906,13001,Liberal Alliance,,40,,348,5,2020.0,0.751,0.652,2.329,0.0,,4.0,175.0,1,151,2023-1,206.0,0.971,0.0,0.0,0.0,1.942,0.971,0.0,0.485,3.398,0.485,0.485,5.34,0.0,0.0,0.0,0.971,1.942,8.252,0.0,2.427,12.136,2.913,3.883,0.0,0.0,0.0,0.0,0.0,0.0,0.971,6.311,0.0,0.0,0.485,0.0,2.913,5.34,2.427,3.398,8.252,1.942,1.942,3.883,3.883,0.971,0.0,0.0,2.913,0.0,0.0,0.971,2.913,0.0,3.398,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,3.883,0.0,0.0,0.0,0.0,2.427,0.0,0.0,0.0,0.0,0.0,0.0,2.913,0.0,3.883,0.0,0.971,2.913,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.0,3.398,0.0,15.534,3.883,12.621,11.65,0.971,2023a,SUM56M,0.27723646,39.323,1
27,27,503,13,Denmark,10,10.0,2019-06-05,201906,13110,Alternativ,,20,,348,5,2020.0,0.751,0.652,2.953,0.0,,5.0,175.0,9,151,2023-1,1385.0,3.177,0.0,0.0,0.144,0.0,1.155,0.0,7.653,1.155,0.0,0.0,3.899,2.96,0.0,0.0,0.578,0.0,1.227,1.083,0.794,0.144,1.011,2.816,0.0,0.0,0.505,0.0,0.0,0.578,0.072,1.3,0.505,0.0,0.072,0.0,11.986,6.643,4.765,9.675,15.74,0.0,9.964,0.0,0.144,1.444,0.0,1.3,0.0,3.032,1.877,0.0,2.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.722,3.177,1.516,0.0,0.0,1.444,0.794,0.0,0.0,0.0,0.0,0.0,0.578,11.408,0.144,0.0,0.072,1.372,0.0,3.032,2.022,1.011,1.805,0.0,0.072,0.0,0.0,0.0,0.0,0.0,-34.946,3.321,0.217,25.415,1.155,2023a,8UBSKT,0.27723646,59.132000000000005,1
28,28,504,13,Denmark,10,10.0,2019-06-05,201906,13229,Red-Green Unity List,EL,20,,348,5,2020.0,0.751,0.652,6.94,0.0,,13.0,175.0,9,151,2023-1,275.0,2.545,0.0,0.0,0.0,0.0,0.364,0.727,6.182,0.727,0.0,2.182,4.0,2.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182,0.0,0.0,0.0,0.0,7.273,9.091,3.273,14.545,18.545,0.0,9.091,0.0,0.0,3.273,0.0,3.273,1.091,0.0,3.273,0.0,5.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,3.636,2.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273,0.0,0.0,0.0,3.273,1.091,2.545,0.0,0.0,1.455,1.818,0.0,0.0,0.0,0.0,0.0,0.0,-38.182,0.0,0.0,33.091,1.091,2023a,ZA7Q1Z,0.27723646,48.364,1
29,29,505,13,Denmark,10,10.0,2019-06-05,201906,13230,Socialist People’s Party,SF,20,,348,5,2020.0,0.751,0.652,7.71,0.0,,14.0,175.0,9,151,2023-1,627.0,2.392,0.0,0.0,1.754,0.478,0.0,0.319,2.871,3.19,0.0,0.0,1.595,0.478,0.0,0.0,2.233,0.0,3.349,0.0,2.871,0.0,0.159,1.276,0.0,0.0,0.0,1.276,0.0,0.0,0.0,2.871,0.159,0.0,0.0,0.0,6.22,13.078,4.785,13.397,17.544,0.0,5.104,0.0,0.0,1.914,0.0,1.754,0.0,0.478,1.116,0.0,6.38,0.0,0.0,0.0,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754,0.0,0.638,0.957,0.478,0.0,0.0,0.0,2.073,0.0,0.797,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,1.914,0.0,2.392,0.478,0.0,0.0,1.116,0.0,0.0,0.0,0.0,0.0,0.0,-29.027,1.435,0.0,30.941,0.319,2023a,G2841X,0.27723646,43.699,1
30,30,506,13,Denmark,10,10.0,2019-06-05,201906,13320,Social Democratic Party,SD,30,,348,5,2020.0,0.751,0.652,25.905,0.0,,48.0,175.0,9,151,2023-1,2597.0,0.886,0.0,0.0,0.0,0.847,0.0,0.0,2.965,0.886,0.0,0.0,0.616,0.039,0.0,0.0,4.12,0.0,0.655,0.0,0.578,0.0,0.077,0.193,0.462,0.0,0.0,0.0,0.0,0.0,1.463,8.933,0.0,0.0,0.0,0.0,5.968,16.095,0.385,12.784,12.091,0.0,5.429,0.0,4.775,0.924,0.0,0.0,3.35,0.154,0.0,5.853,7.701,0.0,1.733,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.27,0.039,0.0,0.0,0.0,0.578,0.0,0.0,0.0,0.0,0.0,0.0,5.968,0.655,4.12,0.0,0.924,3.35,0.0,0.154,0.0,0.0,0.0,0.0,1.579,4.274,0.0,1.733,0.886,-18.483,0.655,0.0,24.875,0.0,2023a,7YDX5U,0.27723646,51.48200000000001,1
31,31,507,13,Denmark,10,10.0,2019-06-05,201906,13410,Danish Social-Liberal Party,RV,40,,348,5,2020.0,0.751,0.652,8.628,0.0,,16.0,175.0,9,151,2023-1,620.0,1.29,0.0,0.0,0.0,0.161,0.806,0.0,4.355,4.516,0.0,0.0,4.677,0.806,0.0,0.0,2.258,0.0,1.129,0.161,0.0,1.613,1.29,1.129,0.0,0.0,0.0,0.161,0.0,0.0,0.0,3.065,0.0,0.0,0.0,0.0,6.774,10.0,2.097,10.161,9.355,0.161,6.29,1.29,2.419,4.194,0.0,2.258,0.484,0.0,4.355,1.613,7.742,0.0,3.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,3.871,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774,0.0,2.419,0.0,4.194,0.484,1.29,0.0,0.0,1.29,3.065,0.0,1.29,0.323,0.0,3.387,0.0,-19.516,1.129,1.613,19.516,0.806,2023a,RNTIEW,0.27723646,53.71,1
32,32,508,13,Denmark,10,10.0,2019-06-05,201906,13420,Liberals,V,40,,348,5,2020.0,0.751,0.652,23.393,0.0,,43.0,175.0,9,151,2023-1,143.0,0.0,0.0,0.0,0.0,1.399,0.0,0.0,6.294,5.594,0.0,0.0,2.098,1.399,0.0,0.0,0.0,0.0,0.0,0.0,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.0,2.098,0.0,0.0,0.0,0.0,0.0,0.0,4.196,8.392,0.0,12.587,20.979,0.0,0.699,0.0,8.392,0.0,0.0,0.0,0.0,3.497,0.0,7.692,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.098,0.0,1.399,0.0,0.0,0.0,4.895,0.0,0.0,0.0,0.0,0.0,0.0,4.196,0.0,8.392,0.0,0.0,0.0,0.0,3.497,0.0,0.0,0.0,0.0,0.0,7.692,0.0,0.0,0.0,-17.483,0.0,0.0,33.566,0.0,2023a,33QY7G,0.27723646,43.359,1
33,33,509,13,Denmark,10,10.0,2019-06-05,201906,13620,Conservative People’s Party,KF,60,,348,5,2020.0,0.751,0.652,6.622,0.0,,12.0,175.0,9,151,2023-1,972.0,0.0,0.0,0.0,0.0,3.807,0.0,0.0,1.543,0.823,0.206,0.0,0.514,0.309,0.206,0.0,0.0,0.0,2.778,0.0,0.514,2.366,2.058,3.395,0.0,0.0,0.0,0.103,0.0,0.617,0.72,3.704,0.0,0.0,0.0,0.0,1.749,9.774,0.514,4.835,21.399,0.0,3.909,0.0,3.704,0.0,2.881,0.0,11.934,0.823,0.412,7.51,5.556,0.0,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.412,0.309,0.0,0.0,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,1.749,2.366,1.337,0.0,0.0,11.934,0.0,0.823,0.0,0.103,0.0,0.309,2.572,4.938,0.0,1.337,0.0,-7.202,3.395,2.366,26.235,0.0,2023a,8XKE6Y,0.27723646,53.80799999999999,1
34,34,510,13,Denmark,10,10.0,2019-06-05,201906,13720,Danish People’s Party,DF,70,,348,5,2020.0,0.751,0.652,8.735,0.0,,16.0,175.0,9,151,2023-1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064,2.128,8.511,1.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.447,0.0,7.447,14.894,0.0,0.0,0.0,24.468,0.0,0.0,0.0,18.085,0.0,0.0,4.255,0.0,0.0,0.0,0.0,0.0,6.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064,0.0,0.0,0.0,0.0,0.0,4.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319,19.149,0.0,0.0,18.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255,0.0,0.0,0.0,32.979,0.0,0.0,22.34,0.0,2023a,EH8CNR,0.27723646,40.425,1
35,35,511,13,Denmark,10,10.0,2019-06-05,201906,13730,The New Right,,70,,348,5,2020.0,0.751,0.652,2.356,0.0,,4.0,175.0,9,151,2023-1,682.0,0.0,0.0,0.0,0.0,3.812,0.587,0.0,1.906,0.0,1.173,1.613,1.76,0.0,0.0,0.0,3.812,0.88,8.504,0.0,0.0,4.252,0.587,1.173,0.0,0.0,0.0,1.173,0.0,0.44,2.346,8.798,0.0,0.0,0.0,0.0,0.147,3.666,0.293,7.038,6.598,5.572,5.425,1.32,2.786,0.44,2.493,0.0,2.493,0.147,0.0,6.598,6.452,0.0,4.839,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,1.32,1.466,0.0,0.44,2.493,0.0,0.147,0.0,0.0,0.0,0.0,0.0,6.598,0.0,4.839,0.0,2.933,1.173,4.252,13.636,0.587,2023a,7B7K6Y,0.27723646,40.473,1
